agent,backup_type,seed,episode,train_return,eval_return,avg_max_q,episode_length,eval_length,loss,mellowmax_omega,action_repeat,num_custom_actions
Double DQN,double_dqn,0,128,109.99999999999778,,8.055296119600534,250,,0.48565639555454254,,4,9
Double DQN,double_dqn,0,129,79.19999999999833,,7.5545621595382695,250,,0.4806327252160935,,4,9
Double DQN,double_dqn,0,130,98.79999999999724,,7.6280545486211775,250,,0.4482076624708791,,4,9
Double DQN,double_dqn,0,131,-46.79999999999665,,-5.247052725076675,250,,0.4544773995876312,,4,9
Double DQN,double_dqn,0,132,158.99999999999628,,8.461811906814575,250,,0.47639881410906393,,4,9
Double DQN,double_dqn,0,133,137.99999999999736,,8.300345707893372,250,,0.47070496517514426,,4,9
Double DQN,double_dqn,0,134,129.59999999999783,,8.03423830808699,250,,0.47776021495942145,,4,9
Double DQN,double_dqn,0,135,137.99999999999483,,8.40452601671219,250,,0.482114650427349,,4,9
Double DQN,double_dqn,0,136,147.79999999999714,,9.26392244720459,250,,0.5337766730977643,,4,9
Double DQN,double_dqn,0,137,-39.79999999999547,,4.438420981884002,250,,0.5116972279927087,,4,9
Double DQN,double_dqn,0,138,51.199999999993196,,7.967447870671749,250,,0.5082412088109601,,4,9
Double DQN,double_dqn,0,139,135.19999999999698,,9.739314217090607,250,,0.5001211700931428,,4,9
Double DQN,double_dqn,0,140,70.7999999999914,361.5384615384592,8.166242162406444,250,250.0,0.5552945425433498,,4,9
Double DQN,double_dqn,0,141,140.7999999999948,,10.176933592319488,250,,0.5693874042185526,,4,9
Double DQN,double_dqn,0,142,21.20000000000045,,5.94073098171048,82,,0.5556247726082801,,4,9
Double DQN,double_dqn,0,143,143.59999999999724,,10.546970452308654,250,,0.5518048410377805,,4,9
Double DQN,double_dqn,0,144,130.99999999999676,,10.552012434959412,250,,0.5303130558421535,,4,9
Double DQN,double_dqn,0,145,163.19999999999777,,11.253512035369873,250,,0.5435667037963867,,4,9
Double DQN,double_dqn,0,146,133.79999999999643,,10.502514006614685,250,,0.5537265385350874,,4,9
Double DQN,double_dqn,0,147,161.79999999999845,,10.621572442054749,250,,0.5484096393698737,,4,9
Double DQN,double_dqn,0,148,21.800000000002925,,9.044093146130443,250,,0.5282237486493203,,4,9
Double DQN,double_dqn,0,149,171.59999999999786,,11.06559308195114,250,,0.5537716221241724,,4,9
Double DQN,double_dqn,0,150,150.59999999999815,,11.342682325363159,250,,0.5770215098896334,,4,9
Mellowmax DQN,mellowmax,0,1,-72.00000000000057,,0.03449647380411625,250,,,5.0,4,9
Mellowmax DQN,mellowmax,0,2,-73.40000000000033,,0.03518029611557722,250,,,5.0,4,9
Mellowmax DQN,mellowmax,0,3,-24.200000000000024,,-0.10208387401430531,94,,0.08327526582971863,5.0,4,9
Mellowmax DQN,mellowmax,0,4,-92.99999999999966,,-0.21997921353578567,250,,0.06591170086037546,5.0,4,9
Mellowmax DQN,mellowmax,0,5,-49.60000000000088,,-0.3038349009305239,250,,0.06720898111140536,5.0,4,9
Mellowmax DQN,mellowmax,0,6,-83.8000000000005,,-0.5526668681305343,236,,0.05857837730545109,5.0,4,9
Mellowmax DQN,mellowmax,0,7,-73.4000000000002,,-0.39452405169792476,250,,0.04557452200069314,5.0,4,9
Mellowmax DQN,mellowmax,0,8,-92.99999999999983,,-0.6063230901584029,250,,0.04330196102420168,5.0,4,9
Mellowmax DQN,mellowmax,0,9,-83.20000000000056,,-0.6073143691308797,250,,0.04823259601280803,5.0,4,9
Mellowmax DQN,mellowmax,0,10,-90.20000000000019,,-0.8470912909545004,250,,0.04640710890112865,5.0,4,9
Mellowmax DQN,mellowmax,0,11,-90.2000000000002,,-0.8675228581652046,250,,0.04167497232704172,5.0,4,9
Mellowmax DQN,mellowmax,0,12,-74.79999999999998,,-0.8103920483440161,250,,0.0391919250870424,5.0,4,9
Mellowmax DQN,mellowmax,0,13,-86.00000000000071,,-0.8711416621506214,250,,0.04345641376835013,5.0,4,9
Mellowmax DQN,mellowmax,0,14,-73.40000000000063,,-0.9242868668213486,250,,0.04768933581128236,5.0,4,9
Mellowmax DQN,mellowmax,0,15,-26.39999999999994,,-0.6738165286539985,82,,0.04221950223048528,5.0,4,9
Mellowmax DQN,mellowmax,0,16,-77.60000000000062,,-0.7936389721557497,250,,0.038538090629322876,5.0,4,9
Mellowmax DQN,mellowmax,0,17,-73.40000000000052,,-1.2271824597120284,250,,0.03884293983084342,5.0,4,9
Mellowmax DQN,mellowmax,0,18,-87.40000000000077,,-1.3894426841139793,250,,0.04555907345286781,5.0,4,9
Mellowmax DQN,mellowmax,0,19,-87.4000000000008,,-1.5566798030789941,250,,0.04530780171118085,5.0,4,9
Mellowmax DQN,mellowmax,0,20,-80.40000000000063,-83.97435897435844,-1.3772970974128693,250,250.0,0.037396232672636545,5.0,4,9
Mellowmax DQN,mellowmax,0,21,-72.00000000000047,,-1.1743620023131371,250,,0.044585590856888936,5.0,4,9
Mellowmax DQN,mellowmax,0,22,-88.8000000000007,,-1.5321766109298915,250,,0.05254055971219655,5.0,4,9
Mellowmax DQN,mellowmax,0,23,-83.2000000000007,,-1.7356825157254934,250,,0.052176954816021616,5.0,4,9
Mellowmax DQN,mellowmax,0,24,-81.80000000000072,,-1.821101971745491,250,,0.050471005120104356,5.0,4,9
Mellowmax DQN,mellowmax,0,25,-91.59999999999997,,-1.9257938290536403,250,,0.04077372587625942,5.0,4,9
Mellowmax DQN,mellowmax,0,26,-77.60000000000028,,-1.3864635585546494,250,,0.04508286263913878,5.0,4,9
Mellowmax DQN,mellowmax,0,27,-66.400000000001,,-1.640946317775175,250,,0.05293777721032264,5.0,4,9
Mellowmax DQN,mellowmax,0,28,-87.40000000000055,,-2.1322081196084617,250,,0.0535459830575893,5.0,4,9
Mellowmax DQN,mellowmax,0,29,-94.3999999999997,,-2.0584572605788707,250,,0.0501526574057246,5.0,4,9
Mellowmax DQN,mellowmax,0,30,-72.00000000000014,,-2.049665964372456,250,,0.06026558106344554,5.0,4,9
Mellowmax DQN,mellowmax,0,31,-73.40000000000026,,-1.7712868731692433,250,,0.06071040350648146,5.0,4,9
Mellowmax DQN,mellowmax,0,32,-8.400000000000109,,-1.1405934174968437,44,,0.0623622059144757,5.0,4,9
Mellowmax DQN,mellowmax,0,33,-76.20000000000026,,-1.7827049964461477,250,,0.06586586260387013,5.0,4,9
Mellowmax DQN,mellowmax,0,34,-56.6000000000003,,-1.4354066544249653,250,,0.06896964599570585,5.0,4,9
Mellowmax DQN,mellowmax,0,35,-56.60000000000119,,-1.8504059124439955,250,,0.08090589805355956,5.0,4,9
Mellowmax DQN,mellowmax,0,36,-43.9999999999959,,-1.4891228455305099,250,,0.07601937580676306,5.0,4,9
Mellowmax DQN,mellowmax,0,37,-42.60000000000042,,-1.8050585001558066,250,,0.07897679399578802,5.0,4,9
Mellowmax DQN,mellowmax,0,38,-73.40000000000055,,-1.8879582024216652,250,,0.07493209761996118,5.0,4,9
Mellowmax DQN,mellowmax,0,39,-72.00000000000068,,-2.5034580759331586,250,,0.1031249956858735,5.0,4,9
Mellowmax DQN,mellowmax,0,40,-66.40000000000052,25.000000000001663,-2.3927725289426744,250,250.0,0.07914927034150987,5.0,4,9
Mellowmax DQN,mellowmax,0,41,-46.799999999998974,,-2.0816608129143717,250,,0.08750883537915445,5.0,4,9
Mellowmax DQN,mellowmax,0,42,-0.5999999999962995,,-1.8372975137457253,250,,0.07689370336158881,5.0,4,9
Mellowmax DQN,mellowmax,0,43,-77.60000000000069,,-3.420955280125141,250,,0.09280033181271245,5.0,4,9
Mellowmax DQN,mellowmax,0,44,-42.60000000000068,,-1.9454351101368665,250,,0.07851639227379882,5.0,4,9
Mellowmax DQN,mellowmax,0,45,-60.80000000000051,,-2.848484590649605,250,,0.0836726316220818,5.0,4,9
Mellowmax DQN,mellowmax,0,46,-20.199999999997246,,-2.4247230765149,250,,0.07799456614468779,5.0,4,9
Mellowmax DQN,mellowmax,0,47,-59.40000000000097,,-2.60743953634426,250,,0.09958678892543239,5.0,4,9
Mellowmax DQN,mellowmax,0,48,-36.99999999999919,,-2.91595838393271,250,,0.08899165825947883,5.0,4,9
Mellowmax DQN,mellowmax,0,49,-69.20000000000064,,-3.527777618199587,250,,0.09016806379921975,5.0,4,9
Mellowmax DQN,mellowmax,0,50,-55.199999999998234,,-2.1183889184370637,250,,0.09171735619505246,5.0,4,9
Mellowmax DQN,mellowmax,0,51,-80.40000000000072,,-3.966447509407997,250,,0.09467894421710123,5.0,4,9
Mellowmax DQN,mellowmax,0,52,-42.59999999999989,,-2.5723568829223513,250,,0.10272704455114547,5.0,4,9
Mellowmax DQN,mellowmax,0,53,-60.80000000000052,,-3.173257121630013,250,,0.09584960921276961,5.0,4,9
Mellowmax DQN,mellowmax,0,54,-56.600000000000584,,-2.565223369948566,250,,0.09646713863762599,5.0,4,9
Mellowmax DQN,mellowmax,0,55,-56.600000000000854,,-2.39012615063414,250,,0.10396993064111279,5.0,4,9
Mellowmax DQN,mellowmax,0,56,-63.60000000000024,,-3.669732622399926,250,,0.11059414453449704,5.0,4,9
Mellowmax DQN,mellowmax,0,57,39.999999999995865,,-2.1909938261061908,250,,0.10940322183793591,5.0,4,9
Mellowmax DQN,mellowmax,0,58,-45.399999999996766,,-4.14151147031784,250,,0.09838317482480927,5.0,4,9
Mellowmax DQN,mellowmax,0,59,27.400000000001675,,-2.050217009216547,250,,0.11989243406682246,5.0,4,9
Mellowmax DQN,mellowmax,0,60,-11.799999999999457,140.3846153846201,-1.7912148785293103,250,250.0,0.11520942566650254,5.0,4,9
Mellowmax DQN,mellowmax,0,61,37.20000000000306,,-1.776918807476759,250,,0.12273576687420568,5.0,4,9
Mellowmax DQN,mellowmax,0,62,-24.39999999999754,,-2.296661920569837,250,,0.11206885291233895,5.0,4,9
Mellowmax DQN,mellowmax,0,63,-24.999999999999936,,-3.558152232368787,75,,0.1192616836892234,5.0,4,9
Mellowmax DQN,mellowmax,0,64,48.40000000000014,,-0.6174206263534725,250,,0.14667595970252204,5.0,4,9
Mellowmax DQN,mellowmax,0,65,33.00000000000314,,-1.3802241593413056,250,,0.12388145635204931,5.0,4,9
Mellowmax DQN,mellowmax,0,66,20.40000000000179,,-1.0462914899457245,250,,0.1335515942838457,5.0,4,9
Mellowmax DQN,mellowmax,0,67,58.20000000000006,,-0.6659270355831832,250,,0.13650679828659182,5.0,4,9
Mellowmax DQN,mellowmax,0,68,130.99999999999716,,-0.7814805940631777,250,,0.14902606819357192,5.0,4,9
Mellowmax DQN,mellowmax,0,69,-55.19999999999516,,-4.517737520068884,250,,0.13592485590807854,5.0,4,9
Mellowmax DQN,mellowmax,0,70,-3.4000000000039847,,-4.107402238160372,250,,0.14349123445295153,5.0,4,9
Mellowmax DQN,mellowmax,0,71,60.99999999999058,,-2.3437239489927886,250,,0.14026684614439164,5.0,4,9
Mellowmax DQN,mellowmax,0,72,21.799999999988245,,-3.617685976065695,250,,0.14921988582327253,5.0,4,9
Mellowmax DQN,mellowmax,0,73,3.599999999986565,,-0.827373674839735,250,,0.1541888027662231,5.0,4,9
Mellowmax DQN,mellowmax,0,74,10.600000000002254,,-1.4422582696080208,250,,0.1510581863777978,5.0,4,9
Mellowmax DQN,mellowmax,0,75,83.39999999999017,,-2.3543409071043135,250,,0.1534364583992189,5.0,4,9
Mellowmax DQN,mellowmax,0,76,115.59999999999235,,-1.7583168454654514,250,,0.17253775705420782,5.0,4,9
Mellowmax DQN,mellowmax,0,77,-46.79999999999536,,-5.400473717033863,250,,0.16713399740476761,5.0,4,9
Mellowmax DQN,mellowmax,0,78,30.199999999986346,,-2.7245147955715656,250,,0.1585627244341941,5.0,4,9
Mellowmax DQN,mellowmax,0,79,44.199999999996415,,-1.1044934716671706,250,,0.16490658096248104,5.0,4,9
Mellowmax DQN,mellowmax,0,80,31.599999999988228,374.35897435896214,-3.7353376954644917,250,250.0,0.17437941876668778,5.0,4,9
Mellowmax DQN,mellowmax,0,81,26.000000000001762,,-1.2883428277671336,250,,0.18158471656422462,5.0,4,9
Mellowmax DQN,mellowmax,0,82,9.199999999999427,,-0.9203584940973669,250,,0.16160978388691705,5.0,4,9
Mellowmax DQN,mellowmax,0,83,-6.200000000004906,,-2.9528823290392756,250,,0.18092830166701349,5.0,4,9
Mellowmax DQN,mellowmax,0,84,184.1999999999979,,0.3744028449244797,250,,0.19544910627698142,5.0,4,9
Mellowmax DQN,mellowmax,0,85,70.79999999999117,,-2.4589280535206197,250,,0.1859811318497504,5.0,4,9
Mellowmax DQN,mellowmax,0,86,42.799999999989495,,-3.362892870210111,250,,0.19471942881743112,5.0,4,9
Mellowmax DQN,mellowmax,0,87,122.59999999999903,,-0.39943768763169646,250,,0.18111293726871092,5.0,4,9
Mellowmax DQN,mellowmax,0,88,103.00000000000176,,-0.11842410516738891,250,,0.20084338233111396,5.0,4,9
Mellowmax DQN,mellowmax,0,89,-13.200000000005659,,-5.078899247556925,250,,0.19192793040025619,5.0,4,9
Mellowmax DQN,mellowmax,0,90,95.99999999999062,,-1.7882909827455877,250,,0.19352182497580847,5.0,4,9
Mellowmax DQN,mellowmax,0,91,77.79999999999708,,-0.5584987818449736,250,,0.1997683234512806,5.0,4,9
Mellowmax DQN,mellowmax,0,92,37.200000000002696,,-1.6236666813492775,250,,0.20926398275390504,5.0,4,9
Mellowmax DQN,mellowmax,0,93,-4.3999999999983785,,-3.406380957422348,104,,0.18697884678840637,5.0,4,9
Mellowmax DQN,mellowmax,0,94,41.39999999998717,,-3.1628854380249978,250,,0.21281861850330908,5.0,4,9
Mellowmax DQN,mellowmax,0,95,34.39999999998764,,-0.5314599149823189,250,,0.23000238007969326,5.0,4,9
Mellowmax DQN,mellowmax,0,96,79.19999999999382,,-1.6972539117261767,250,,0.23425122506676183,5.0,4,9
Mellowmax DQN,mellowmax,0,97,-49.600000000000264,,-5.783987111806869,250,,0.2433714440890721,5.0,4,9
Mellowmax DQN,mellowmax,0,98,52.59999999998773,,0.5038126119375229,250,,0.2511763714494244,5.0,4,9
Mellowmax DQN,mellowmax,0,99,63.7999999999945,,-0.8782937499284744,250,,0.2551474675299629,5.0,4,9
Mellowmax DQN,mellowmax,0,100,-34.19999999999605,233.3333333333271,-0.32669522923231126,250,250.0,0.2647977286288815,5.0,4,9
Mellowmax DQN,mellowmax,0,101,107.1999999999944,,-1.2594363958537578,250,,0.24590764963437642,5.0,4,9
Mellowmax DQN,mellowmax,0,102,167.39999999999617,,0.49119049254059793,250,,0.26067324655671276,5.0,4,9
Mellowmax DQN,mellowmax,0,103,-32.799999999995514,,-5.598464296087623,250,,0.25345070541851106,5.0,4,9
Mellowmax DQN,mellowmax,0,104,67.99999999999059,,1.5631840348690749,250,,0.2627129223077528,5.0,4,9
Mellowmax DQN,mellowmax,0,105,56.79999999999414,,-1.011029791969806,250,,0.2579073905944824,5.0,4,9
Mellowmax DQN,mellowmax,0,106,72.20000000000059,,0.7065158888697625,250,,0.2775429367057739,5.0,4,9
Mellowmax DQN,mellowmax,0,107,59.59999999999181,,-2.974552531182766,250,,0.2497319174664361,5.0,4,9
Mellowmax DQN,mellowmax,0,108,-42.59999999999546,,-6.531899896562099,250,,0.2597990680125452,5.0,4,9
Mellowmax DQN,mellowmax,0,109,60.99999999998914,,1.5524796208068727,250,,0.27322150577628423,5.0,4,9
Mellowmax DQN,mellowmax,0,110,59.599999999990104,,0.7208618188947439,250,,0.28148692341581466,5.0,4,9
Mellowmax DQN,mellowmax,0,111,12.000000000001101,,-2.330143820125978,91,,0.27831083017846814,5.0,4,9
Mellowmax DQN,mellowmax,0,112,41.399999999987315,,1.102101970348507,250,,0.28072634362985216,5.0,4,9
Mellowmax DQN,mellowmax,0,113,48.3999999999906,,-1.2507287824749946,250,,0.2773590568573244,5.0,4,9
Mellowmax DQN,mellowmax,0,114,13.400000000003324,,1.187949579179287,250,,0.301226830671704,5.0,4,9
Mellowmax DQN,mellowmax,0,115,-41.19999999999752,,-6.726932038933039,250,,0.28370347186442346,5.0,4,9
Mellowmax DQN,mellowmax,0,116,9.200000000003712,,1.9183924070447684,250,,0.2817147206219416,5.0,4,9
Mellowmax DQN,mellowmax,0,117,56.80000000000018,,0.8579146117009222,250,,0.3241538756316708,5.0,4,9
Mellowmax DQN,mellowmax,0,118,-38.39999999999561,,-6.978723333358765,250,,0.30094751266259995,5.0,4,9
Mellowmax DQN,mellowmax,0,119,18.999999999996618,,0.5733662340641021,250,,0.29261245410288533,5.0,4,9
Mellowmax DQN,mellowmax,0,120,17.599999999992917,323.0769230769255,-4.989864218592643,250,250.0,0.29267656637562645,5.0,4,9
Mellowmax DQN,mellowmax,0,121,79.19999999999166,,-2.094157051950693,250,,0.32627939721268995,5.0,4,9
Mellowmax DQN,mellowmax,0,122,94.59999999999168,,-0.1982044265270233,250,,0.2751003439937319,5.0,4,9
Mellowmax DQN,mellowmax,0,123,165.99999999999642,,1.8960364548116921,250,,0.28900387714947423,5.0,4,9
Mellowmax DQN,mellowmax,0,124,51.19999999998814,,0.7559340322762728,250,,0.2968256596534971,5.0,4,9
Mellowmax DQN,mellowmax,0,125,81.99999999999184,,0.6560954420492053,250,,0.29489551628789595,5.0,4,9
Mellowmax DQN,mellowmax,0,126,83.39999999999014,,-2.2277903522253037,250,,0.3037757904283584,5.0,4,9
Mellowmax DQN,mellowmax,0,127,160.39999999999637,,2.094865278661251,250,,0.322795222122823,5.0,4,9
Mellowmax DQN,mellowmax,0,128,132.39999999999407,,1.4559273158609867,250,,0.3126731812953949,5.0,4,9
Mellowmax DQN,mellowmax,0,129,14.799999999988472,,-3.739541881561279,250,,0.3496481475810851,5.0,4,9
Mellowmax DQN,mellowmax,0,130,163.19999999999658,,2.838186616361141,250,,0.34199516167716376,5.0,4,9
Mellowmax DQN,mellowmax,0,131,19.000000000003453,,-0.4067567582279444,250,,0.3392837497015153,5.0,4,9
Mellowmax DQN,mellowmax,0,132,28.79999999999106,,-2.590662999764085,250,,0.3331791753806765,5.0,4,9
Mellowmax DQN,mellowmax,0,133,79.19999999999409,,-0.31508630380779507,250,,0.3353055487236669,5.0,4,9
Mellowmax DQN,mellowmax,0,134,24.59999999998658,,-4.825248923301697,250,,0.35116409829684664,5.0,4,9
Mellowmax DQN,mellowmax,0,135,132.3999999999936,,1.5981504436731337,250,,0.33777364247268243,5.0,4,9
Mellowmax DQN,mellowmax,0,136,-38.39999999999545,,-7.558284024715424,250,,0.3555346400964828,5.0,4,9
Mellowmax DQN,mellowmax,0,137,9.200000000003747,,0.5418393056243658,250,,0.3540175324005465,5.0,4,9
Mellowmax DQN,mellowmax,0,138,133.79999999999598,,2.0913700111806395,250,,0.3257446177895107,5.0,4,9
Mellowmax DQN,mellowmax,0,139,161.79999999999637,,2.950941657960415,250,,0.31179023461957134,5.0,4,9
Mellowmax DQN,mellowmax,0,140,163.199999999995,393.5897435897317,1.7172592650055885,250,250.0,0.3198512310073489,5.0,4,9
Mellowmax DQN,mellowmax,0,141,51.199999999988144,,1.3726399802565574,250,,0.3447293225795992,5.0,4,9
Mellowmax DQN,mellowmax,0,142,65.1999999999909,,-1.1590148336291313,250,,0.3422524096473815,5.0,4,9
Mellowmax DQN,mellowmax,0,143,-0.5999999999993548,,-5.776329602479935,250,,0.3495228615018629,5.0,4,9
Mellowmax DQN,mellowmax,0,144,2.1999999999926843,,-5.276741143941879,250,,0.3072541930845806,5.0,4,9
Mellowmax DQN,mellowmax,0,145,142.1999999999952,,2.089259488761425,250,,0.3629146528340155,5.0,4,9
Mellowmax DQN,mellowmax,0,146,6.399999999987699,,-5.006399751372635,250,,0.35670201196557,5.0,4,9
Mellowmax DQN,mellowmax,0,147,65.20000000000124,,0.8011358697861433,250,,0.34586551280752303,5.0,4,9
Mellowmax DQN,mellowmax,0,148,91.7999999999999,,2.0300543794184924,250,,0.33765395387770636,5.0,4,9
Mellowmax DQN,mellowmax,0,149,39.999999999988674,,-2.983153033733368,250,,0.3512431500900176,5.0,4,9
Mellowmax DQN,mellowmax,0,150,55.399999999988154,,2.3682961579635737,250,,0.32389189846931943,5.0,4,9
